gene_id,EE_50-0,EE_50-30,EE_50-60,EE_50-90,EE_50-120,EE_50-150,EE_50-180,EE_50-210,EE_50-240,EE_50-300,EE_50-330,EE_50-360,EE_50-390,EE_50-420,EE_50-450,EE_50-480,EE_50-510,EE_50-540,EE_50-570,EE_50-600,EE_50-630,EE_50-660,EE_50-690,EE_50-720,L1,LIN35,L2,L3,L4,L4MALE,YA,AdultSPE9,DauerEntryDAF2,DauerDAF2,DauerExitDAF2
C01F6.8,118.04799999999999,91.4953,77.5628,82.2229,69.0952,286.903,47.1084,54.3643,49.5818,89.1369,59.5525,49.8913,65.4424,52.1281,58.1704,62.3351,50.4757,47.0435,44.3432,31.7168,29.3316,31.226999999999997,24.8668,39.0765,79.945,160.812,84.3651,73.0842,78.9815,52.8065,106.90100000000001,121.61200000000001,80.0531,58.5736,70.0658
C01F6.9,625.043,554.01,313.466,384.207,390.176,4069.1,1198.51,874.7439999999999,1974.18,867.235,478.26099999999997,811.155,1206.19,1796.53,638.1619999999999,816.658,991.076,705.617,765.01,346.376,415.405,438.028,366.60900000000004,529.1709999999999,247.24200000000002,327.63,264.529,248.868,665.548,318.5,382.23699999999997,901.0889999999999,359.04400000000004,323.052,540.264
F23B2.4,0.0977355,0.0595778,0.13567,0.49332299999999996,0.208852,0.11704400000000001,0.0498358,0.25138299999999997,0.06367830000000001,6.349530000000001,9.79331,1.16341,4.63266,6.669239999999999,12.4971,14.1232,12.3355,10.464,13.5338,9.89485,10.0245,9.23396,4.57428,6.41373,2.22365,2.74281,1.6432400000000003,0.43557299999999993,0.562825,0.80475,0.247007,0.17721199999999998,1.58988,2.29147,1.7794
F23B2.5,0.0,0.436143,0.357761,5.9657800000000005,0.500236,0.8637540000000001,0.0,0.930591,0.0,2.81655,5.04785,0.682512,1.14052,4.59211,9.47384,19.1357,29.1745,51.0951,51.3391,53.6562,81.1878,94.7048,128.016,119.455,422.49199999999996,513.5930000000001,246.76,45.5339,66.5406,83.7929,20.0545,36.52,491.833,638.9730000000001,607.955
F23B2.11,0.39523,0.8155180000000001,0.41739499999999996,5.68161,0.747189,0.234533,0.0,0.0,0.0348459,0.140914,0.505306,0.0303568,0.190815,0.393287,0.879235,2.29442,4.52077,9.29162,18.6349,40.9944,61.032,88.3587,153.3,128.922,32.1837,13.7397,72.6986,83.959,45.1824,23.7171,49.1215,5.27455,47.5687,31.4539,48.5262
F23B2.12,0.0678565,0.0,0.0,0.749432,0.039552699999999996,0.0,0.0,0.0291173,0.165986,0.0,0.05640800000000001,0.0288993,0.0,0.0,0.0167333,0.07619110000000001,0.22569899999999998,0.6078439999999999,1.35991,2.73799,5.78161,9.40501,15.549000000000001,20.1514,17.1304,2.6312900000000004,38.543,52.3222,18.1896,24.6262,18.6237,2.0672599999999997,3.6992199999999995,0.492662,4.31029
Y11D7A.3,1.21723,3.52141,3.68096,4.016430000000001,6.13932,40.843,12.4538,21.6869,18.9074,50.2454,44.9493,43.1426,51.0915,50.3002,47.1509,38.694,29.6887,22.2267,17.1855,10.5553,8.336889999999999,5.99024,3.48271,2.84081,5.25664,11.4799,5.1861,54.2792,22.5885,50.7291,48.4265,7.499560000000001,44.9729,53.0007,50.3319
F49C12.8,675.6339999999999,703.868,465.506,544.433,433.913,54.4138,95.9063,73.5505,86.9744,61.3992,54.7149,132.9,83.1591,85.8186,71.0859,74.8837,72.4471,119.295,85.6313,97.3123,83.6398,82.6046,96.4714,92.417,98.4126,94.5064,181.80700000000002,220.12,159.611,129.994,281.205,346.537,105.016,128.375,144.316
F49C12.12,563.0840000000001,508.509,410.524,370.791,320.241,2671.18,818.61,909.071,1575.3,585.2330000000001,385.425,254.17,414.56199999999995,580.07,652.879,713.581,1032.34,793.1489999999999,843.1510000000001,740.327,829.5930000000001,1061.69,1161.73,1216.31,291.307,472.848,336.962,286.84,235.012,396.33,283.627,234.828,387.51800000000003,277.973,394.29900000000004
F49C12.13,309.17400000000004,285.767,208.295,295.101,210.584,661.433,408.647,286.263,530.823,360.74199999999996,247.67,255.87900000000002,384.70599999999996,387.397,347.08099999999996,544.7080000000001,753.082,802.084,728.7639999999999,502.403,625.278,684.5989999999999,809.1510000000001,943.809,352.339,353.126,398.14,386.777,328.772,348.436,407.564,222.14,291.601,266.48,375.32199999999995
T20D3.7,25.1427,39.5508,25.232,27.2472,35.3989,23.2538,5.1699,6.67815,3.07179,27.1873,23.9024,24.4321,30.0253,29.496,29.859,32.0173,24.0743,28.3333,34.9128,29.0191,31.2772,30.8895,24.2742,33.8057,28.3645,43.1532,27.9813,24.8678,21.6434,18.7488,61.3583,40.56,22.4927,37.5754,24.9614
T20D3.8,84.4985,87.9434,36.3632,48.2907,44.5691,175.638,35.3886,38.5326,27.6756,51.8425,37.0296,46.4899,46.3906,46.7164,56.9914,53.6409,52.5217,49.0209,51.3141,39.3614,36.1208,31.9303,32.2862,37.8317,18.8181,34.6956,20.1958,25.409000000000002,31.3338,23.8176,66.2857,26.3323,31.3885,35.6767,26.7149
T20D3.11,6.26264,12.7785,15.0312,13.279000000000002,15.7948,5.92704,2.1762900000000003,3.89315,0.573503,70.0172,84.6035,78.1235,65.1755,70.513,82.0113,73.3052,55.333,65.2674,59.5152,59.3776,43.7104,37.8671,33.7226,33.7674,21.6173,29.3902,28.5291,30.6616,15.8966,23.6121,24.0923,20.2025,38.839,35.2223,19.3511
C10C5.3,1.04311,4.46888,7.742000000000001,9.89333,8.353539999999999,13.7993,4.22351,7.04245,5.70489,1.19011,0.722225,3.64955,1.3033,0.644579,0.367032,0.353837,0.352344,0.10541500000000001,0.197768,0.342364,0.144358,0.244403,0.443032,0.368046,0.360228,1.77151,0.210421,0.6621630000000001,6.299980000000001,9.382539999999999,9.3504,11.2102,0.9490379999999999,0.5390159999999999,2.3526
C10C5.4,2.26714,7.083260000000001,10.7834,16.3475,12.3687,19.3632,7.33369,7.03958,3.70758,0.515155,0.164872,2.97412,0.41650699999999996,0.490994,0.350817,0.227345,0.191754,0.316723,0.0744732,0.680764,0.539604,0.548964,0.295346,0.491083,0.659881,2.2194,0.734561,3.5988900000000004,26.7797,47.5965,18.8503,19.1996,2.35442,3.3354800000000004,2.71793
C10C5.5,1.69895,7.604239999999999,13.2629,16.2272,17.7327,150.6,25.8467,42.5297,6.63956,2.5028099999999998,0.876073,7.92863,3.22338,1.57346,1.06772,0.564874,0.40824099999999997,0.253048,0.238127,0.27156399999999997,0.11485999999999999,0.38961999999999997,0.23589699999999997,0.392293,1.23169,30.7641,0.471637,1.5246899999999999,4.9906,42.0431,10.432,11.6703,0.7641819999999999,0.7309979999999999,1.66504
C10C5.6,11.829,22.5129,27.8816,17.7725,30.9805,9.32564,3.36516,5.61005,0.829608,48.9514,52.1985,63.3668,54.2841,54.3037,54.6037,41.0355,27.7902,33.9637,37.8298,40.7947,37.9402,37.0828,32.1369,30.0887,20.1926,19.7476,28.0645,20.2958,15.413,13.1428,31.2527,47.6287,22.6191,34.6586,20.8567
F59B8.1,0.0,0.0,0.0,0.6395930000000001,0.5178729999999999,0.0,0.0,0.317247,0.0,1.27199,0.790975,0.0,1.10855,0.239906,0.676683,0.7609060000000001,2.0465,1.40724,3.6621599999999996,3.76496,5.355090000000001,6.8555,7.03573,15.4171,11.269,15.7546,8.70476,2.69128,2.0725700000000002,10.9178,1.31524,0.576569,17.5238,17.5043,10.3593
F59B8.2,89.5502,48.9569,58.8932,68.7627,57.7391,96.3673,220.252,207.52200000000002,280.145,486.168,407.305,700.5269999999999,613.887,594.2869999999999,401.31800000000004,291.005,202.65099999999998,154.079,99.2398,88.1661,63.3653,49.4787,57.7108,54.8624,464.834,418.099,385.95300000000003,807.653,196.736,218.267,487.152,268.691,65.4928,30.4494,352.23
F38E11.3,0.923192,2.85302,2.7888599999999997,3.9481800000000002,2.76375,16.5834,4.48534,5.130669999999999,2.28395,27.0666,32.4102,4.68735,18.1521,22.3087,41.9601,45.6536,44.5872,39.8221,28.0852,13.1117,11.4694,7.13581,5.39805,6.5817,8.41751,27.3004,12.5874,10.0211,6.48402,8.740960000000001,11.1195,1.3768,4.81949,15.8643,7.110869999999999
F38E11.4,0.20519,0.0,0.0856498,0.519732,0.0898894,0.0754196,0.0,0.0891772,0.0509625,0.810263,1.38339,0.357782,0.211329,0.660898,2.45302,4.5023,7.6719100000000005,10.6041,18.3039,23.3462,24.8515,22.6013,15.8188,9.78144,0.0441861,0.141596,2.28186,0.41522299999999995,0.305618,0.5114350000000001,0.0848529,0.101634,1.10509,0.5102399999999999,0.192519
F38E11.5,47.8992,48.1567,44.271,47.1417,51.2209,22.2832,19.829,22.7335,7.742780000000001,131.33,147.56799999999998,153.917,124.789,142.55100000000002,138.99200000000002,125.946,113.725,137.219,124.75299999999999,145.996,119.11399999999999,102.461,93.1667,72.0334,41.7915,32.0069,82.8874,89.68700000000001,59.2478,69.2743,77.9788,79.5796,42.6499,41.2619,43.782
C33A12.6,0.0742044,0.06898510000000001,0.0,0.0943963,0.0,0.112268,0.0587015,0.06560969999999999,0.07524220000000001,1.6488,3.6942800000000005,1.40209,1.58366,3.28985,5.10656,6.22029,7.7687800000000005,9.21942,7.51633,5.96225,5.01808,3.3249199999999997,4.75619,3.85797,9.13814,7.22647,14.6738,11.5837,7.99688,7.94285,5.78686,2.83466,2.2779599999999998,1.29179,5.002269999999999
C33A12.7,9.8631,15.8909,14.7823,15.1709,16.75,117.773,16.3342,22.6472,2.84787,30.2811,25.3912,24.6993,45.8295,40.181999999999995,31.1876,28.6097,17.6628,12.7314,12.4786,6.08931,8.67072,12.44,8.93722,20.5014,13.1924,41.9702,13.9961,10.6184,3.5800400000000003,14.1224,13.0302,7.1668199999999995,75.1033,54.1636,17.7586
C33A12.1,508.14300000000003,534.544,455.065,495.05699999999996,421.596,2673.72,1647.51,1456.35,2118.58,349.526,224.715,263.685,499.793,564.595,267.8,283.159,290.422,291.197,259.85400000000004,137.476,193.21,181.05900000000003,228.708,202.715,175.764,408.473,195.614,155.058,273.347,166.567,136.254,175.035,221.787,194.982,284.181
F56H11.1,0.246025,0.0,0.0,1.66082,0.130826,0.0413769,0.0218072,0.187014,0.21791300000000002,1.30324,2.95492,0.26187,0.5730689999999999,1.56775,3.25605,5.60889,7.7261,12.5476,18.414,26.4462,34.8703,38.0987,36.7063,42.6599,29.7309,30.7054,23.7017,16.1776,12.1371,13.1171,15.74,3.2014099999999996,47.7535,36.6155,22.6421
F27C8.1,0.254225,0.52951,0.903386,2.09777,1.07817,2.2296,1.4952299999999998,2.7317,1.8511400000000002,50.1607,70.2072,19.4958,38.2199,48.1491,82.5236,86.6163,88.8683,96.0496,76.1381,59.4819,35.8244,29.3326,24.0447,23.9929,7.2625,4.137569999999999,16.8333,12.7877,7.5475699999999994,10.9956,4.1377,3.4777099999999996,8.06359,5.20102,4.52804
W09C2.3,41.4453,66.1086,71.32600000000001,97.6768,81.1818,24.4994,9.83512,14.2145,2.8652900000000003,14.6429,16.2755,39.815,13.6662,14.2887,16.2499,18.476,20.0096,29.3343,31.8295,40.7811,39.2341,40.7264,63.0956,56.4767,50.7254,21.1492,84.7885,43.8209,26.8332,49.9188,28.541999999999998,56.4626,80.3837,132.733,73.99600000000001
F58G6.1,7.89134,15.1409,15.8499,18.9259,23.5005,40.5962,18.9301,24.6766,7.05207,68.8372,66.9179,67.0702,81.0787,81.2008,82.7625,80.1262,61.1447,53.809,56.2759,45.1155,41.2465,41.383,30.7411,42.3599,32.8795,36.9973,46.5127,36.0405,20.3344,35.7821,27.311,19.5868,51.4853,49.7524,35.639
F58G6.4,0.0,0.07284860000000001,0.13106500000000001,0.44819899999999996,0.0,0.29743,0.0,0.0,0.0,0.42097799999999996,1.0105899999999999,0.0707903,0.0840158,0.46125299999999997,1.13903,2.21677,3.08025,5.07691,8.208060000000001,9.570319999999999,9.96804,11.655,13.1355,13.7569,4.9217900000000006,6.880260000000001,3.6687800000000004,1.0042200000000001,0.75207,1.1505100000000001,0.5408350000000001,0.120734,3.60604,5.02652,4.32672
ZK1251.9,4.46176,4.79556,4.14559,3.2888699999999997,4.839119999999999,4.24533,1.06456,2.3698200000000003,0.273945,21.0463,22.921999999999997,22.0397,20.7658,18.4247,21.5714,16.6064,11.324000000000002,13.3559,13.499,14.7512,14.4458,13.5725,10.2628,11.0357,11.1835,8.561739999999999,14.5978,15.9198,13.0878,5.52797,24.6653,22.8806,12.8322,19.6409,11.0386
K01H12.1,207.903,61.3309,110.46600000000001,255.363,237.764,289.591,2325.98,4757.7,440.23800000000006,137.525,86.1048,72.8079,168.298,117.59100000000001,93.8821,93.0758,90.3701,66.0648,42.4844,34.8217,42.2868,42.455,31.3839,45.951,79.4745,1305.71,427.293,424.031,921.82,663.706,478.529,1435.93,7876.68,22688.4,20386.3
K01H12.2,50.5177,42.3044,36.0403,39.7943,35.8645,5.27533,10.681,4.38868,4.65578,0.318143,0.356284,2.96922,0.7741319999999999,0.733824,0.440489,0.44289399999999995,0.8385,4.0606599999999995,1.2048,1.85149,2.19938,2.4912799999999997,2.483,1.61722,0.05414490000000001,0.252602,0.192487,40.2155,94.7221,164.952,16.4295,3.821,2.6400799999999998,4.41478,2.39285
C28D4.2,23.7837,25.9048,12.4781,17.7002,14.5057,6.6148,4.81015,4.47255,2.7141900000000003,20.4499,23.0454,18.983,20.7866,24.5521,23.4453,23.6054,24.7266,31.0286,31.7724,26.5451,30.6583,31.8032,37.609,42.9955,27.6035,25.5594,20.3265,16.4562,17.1956,18.3439,42.7577,33.3901,25.2624,39.9393,23.083000000000002
C28D4.3,440.214,305.70599999999996,410.85,279.871,282.487,95.0139,281.45099999999996,75.0593,82.5589,6.24214,6.4071,30.5136,15.0065,12.5328,10.8451,11.4393,12.3354,28.2443,21.8379,26.3848,24.6915,23.2885,31.8049,24.9626,1.66418,102.148,3.02083,10.4021,116.04,41.6494,284.41900000000004,655.6110000000001,15.8349,16.1003,12.2307
T13F2.2,181.108,246.798,110.557,182.77700000000002,178.815,467.755,91.73700000000001,87.7943,60.3001,76.4427,41.5124,51.0185,72.6612,62.1937,60.1358,63.3526,60.1594,60.9118,58.0087,41.4504,45.2256,58.9351,53.6619,73.6672,66.7032,76.4489,79.3614,72.5034,124.585,44.6085,169.78900000000002,87.3685,99.8598,107.302,114.05799999999999
W08D2.5,43.2287,38.1334,26.2279,24.0657,25.3063,4.144369999999999,1.8303900000000002,2.72024,0.828307,20.9562,26.6787,19.6604,16.7713,23.5415,27.3353,23.5452,19.8399,24.6917,24.8149,34.3912,35.353,41.5286,47.5012,46.3555,16.6833,8.53144,28.9229,26.0713,20.7698,11.4469,49.5781,31.3982,27.0997,27.0591,23.0947
W08D2.7,23.9602,39.6825,51.2163,41.3165,54.6527,39.2296,8.22809,14.4208,3.0568400000000002,44.2173,42.407,59.58,48.0484,45.4761,40.4291,30.508000000000003,22.386,22.9953,22.6594,18.7709,19.581,19.4864,16.3533,18.8672,25.1705,19.9063,23.0812,25.4359,21.0365,11.3205,40.864000000000004,35.582,26.5609,35.093,26.604
K07F5.11,0.149973,0.28760399999999997,0.0,0.193641,0.177303,0.12551700000000002,0.0632684,0.562433,0.979331,0.612356,0.8228260000000001,0.150936,0.908673,0.143954,0.6840149999999999,0.25756,0.811701,0.135138,0.0,0.286056,0.0,0.0,0.251214,0.0,0.721985,0.966201,0.126209,7.11194,221.05700000000002,626.433,86.4443,4.59811,0.114495,0.0651096,0.0330823
K07F5.13,115.17,185.42,175.62,192.579,179.67700000000002,130.3,106.44200000000001,118.485,99.4189,99.0273,82.45200000000001,155.494,109.171,86.6424,67.2337,52.4952,42.6547,46.4758,35.619,31.9658,28.3951,29.5039,25.3315,25.6718,22.7704,22.4922,24.6364,23.0636,19.1974,11.8629,47.912,65.0095,24.2908,25.0097,24.4457
K07F5.14,2.35011,9.673630000000001,10.4929,9.89408,22.8094,219.428,30.7107,52.2412,17.1464,66.8595,47.0963,25.2816,59.7368,42.4698,51.3394,43.101000000000006,30.506,20.2783,24.9116,11.4057,17.8985,20.4663,10.1152,17.0008,19.4026,15.642999999999999,22.2242,17.9558,22.0455,7.0235199999999995,37.2137,14.9971,22.1472,30.4681,23.7746
K07F5.16,2.03876,4.24337,9.71141,17.3213,12.7474,27.8844,35.2564,115.559,25.8114,21.9255,18.1984,9.236310000000001,26.7862,24.7926,15.3333,42.6343,43.5489,29.226,33.6481,32.8234,21.4506,28.0337,20.7102,24.9607,32.5778,63.2557,18.2699,12.5022,8.36135,15.9149,10.4466,21.51,44.4278,39.4714,29.5549
F32B6.3,10.1024,19.6188,17.69,16.9424,26.8996,128.48,17.8775,35.6958,10.7837,28.0558,23.3486,21.7601,27.6984,27.5081,28.8086,26.2377,22.1595,18.8114,21.4934,11.5904,13.1754,15.2212,9.62172,15.5898,9.87903,17.721,11.6871,10.4976,11.2733,8.026860000000001,23.27,17.9982,13.6628,18.9898,12.4824
F32B6.2,50.9907,42.093,21.826999999999998,22.1745,21.3216,8.14,4.528490000000001,5.69569,2.64965,18.7587,22.0005,22.6177,15.4915,16.8745,18.6783,19.6538,16.4444,22.205,19.4436,23.1837,24.9944,27.0681,28.8908,26.0547,37.5713,21.5905,66.3808,83.2905,66.7113,44.0257,95.029,49.0315,23.7027,24.3231,18.5836
F32B6.8,47.5514,25.4679,15.3763,15.7963,14.9517,13.0157,11.6756,10.584000000000001,12.66,55.9032,59.2154,58.1536,57.1054,53.242,58.9687,57.5485,52.0095,48.8646,49.9717,49.2795,47.0351,41.8344,40.3553,43.5765,37.0755,19.6917,77.343,52.4077,58.0159,44.8252,60.8543,57.1647,36.1459,37.3674,23.5259
F25H8.5,0.0943078,0.397748,0.0,5.25098,0.0553719,0.0,0.189652,0.39878,0.0973922,0.960722,0.962117,0.431907,0.76585,0.32529,0.47251000000000004,0.8628450000000001,0.747026,1.42534,3.45224,7.41529,20.9337,39.1611,71.2339,109.412,54.9018,41.2735,132.745,107.444,61.9158,26.104,10.0739,3.9680199999999997,349.96,195.542,55.001999999999995
F25H8.2,72.898,66.6934,45.6595,50.0979,46.8741,32.1095,25.379,35.8302,18.919,38.7471,30.8789,67.2095,48.5031,47.4486,35.3793,31.4558,25.897,33.5372,27.6968,24.2962,19.0583,19.0356,21.4171,20.5562,13.4134,13.4487,16.4053,15.7984,21.1416,5.49456,40.8237,43.0261,21.9291,25.6355,25.1771
C47E12.8,1.5345600000000001,4.09858,5.902080000000001,7.791980000000001,6.08186,8.7277,9.849210000000001,10.4889,6.07641,25.8954,28.5351,23.1997,25.6425,29.3798,27.123,23.5931,17.7925,12.9971,7.67785,7.2344,7.935689999999999,12.3911,18.1592,17.7525,14.0506,22.5998,25.3091,18.9838,14.0833,8.70118,7.64725,2.89418,13.6122,15.4339,13.3602
C47E12.7,7.182860000000001,13.5756,9.29063,16.5405,18.3329,93.839,37.8794,74.7171,18.6409,69.4517,56.3519,85.5125,88.6836,69.3787,56.817,46.2688,33.16,33.4406,32.0584,24.4838,21.5096,23.4987,18.1959,24.7064,35.9539,18.5468,22.9756,19.4912,23.0629,7.2035100000000005,32.2388,18.9544,39.8121,47.3723,50.2902
C47E12.4,173.304,123.37200000000001,107.463,122.979,120.84700000000001,69.4474,191.025,193.088,364.009,179.99400000000003,171.5,289.777,231.41400000000002,246.08,202.485,181.27700000000002,169.885,187.46200000000002,181.125,165.933,149.545,144.248,194.15599999999998,161.36,317.212,275.22700000000003,298.017,300.16900000000004,204.796,154.502,230.801,213.422,177.196,160.498,298.01599999999996
C47E12.2,64.4487,57.8604,24.1141,35.9735,38.8136,78.5311,21.7432,42.1437,18.4258,36.1776,29.1796,50.027,50.1427,45.6236,36.9213,35.68,31.8876,32.3999,32.6524,24.1781,25.9627,23.2877,27.1391,28.0011,16.1403,18.7988,20.5316,15.5509,19.9205,12.6083,48.729,32.6183,21.5209,25.8769,19.0458
C47E12.1,114.21700000000001,123.45700000000001,101.37299999999999,126.74600000000001,118.86,92.3909,229.602,204.44,206.653,166.72099999999998,168.02599999999998,206.54,183.507,175.04,156.296,144.97899999999998,110.70100000000001,119.713,107.41799999999999,88.1939,79.277,76.0128,86.8063,77.2602,132.953,129.991,120.485,153.084,117.719,78.4863,156.174,136.046,109.64399999999999,223.548,124.544
F44D12.1,0.41365100000000005,0.585703,0.626799,0.712482,0.942944,0.7339939999999999,0.678628,2.42694,0.627512,43.4502,65.491,13.8406,40.243,52.0921,73.7594,73.0338,57.6873,43.7152,64.8636,41.6714,35.0741,27.2689,12.2704,14.262,10.0275,10.5548,15.3141,13.9804,5.10435,8.88839,6.912210000000001,2.3349900000000003,14.7939,30.6987,17.5002
F44D12.9,0.337776,0.0,0.0,0.836464,0.0,0.0,0.0,0.0,0.358579,0.626855,0.821026,0.546713,0.882705,0.9862280000000001,1.01754,1.93997,1.32374,1.54929,2.28675,3.28082,3.98644,4.71016,4.1988199999999996,7.21013,4.39083,7.78366,11.2152,12.1442,11.2955,14.0884,17.1084,2.48248,8.19575,5.97037,6.492290000000001
F44D12.4,0.112926,0.213285,0.380027,0.651359,0.33226500000000003,0.0,0.0,0.0,0.0,0.35737199999999997,0.400266,0.0,0.0,0.202208,0.122655,1.4818799999999999,1.17042,1.64737,1.82612,1.55456,1.9091,2.01118,0.992976,1.12629,0.14666700000000002,0.249915,0.209885,21.4083,195.718,681.4739999999999,181.375,5.08418,0.054836800000000005,0.128326,0.0477281
T04B2.6,0.0,0.0,0.0,0.11545899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180517,0.0,0.0,0.22305500000000003,0.0,0.46703199999999995,0.6991,0.37601999999999997,0.5050100000000001,0.0,1.05167,13.1558,21.2267,3.0417099999999997,1.35394,0.6895680000000001,4.24507,2.07492,3.05468,28.3914,18.949,8.637960000000001
W01B6.1,0.853722,2.75664,5.89219,9.632019999999999,9.468760000000001,94.3956,14.3898,29.9028,3.23432,75.4027,74.1946,43.6806,87.0503,87.9863,100.096,112.75299999999999,99.5456,82.8116,105.351,77.7047,71.8805,70.0404,45.6944,61.9177,9.697980000000001,13.3745,11.8819,5.53554,3.07877,2.62816,1.6428200000000002,0.929486,12.7842,12.8489,8.4467
W01B6.3,0.342087,0.39934899999999995,0.21511,0.32710100000000003,0.40128,0.262552,0.375601,0.22879499999999997,0.350448,0.0,0.0,0.0,0.185834,0.0,0.0448705,0.0,0.042968599999999996,0.21266500000000002,0.199854,0.07635800000000001,0.14514200000000002,0.0,0.0661355,0.274851,1.46864,0.18670699999999998,1.18482,0.9894930000000001,0.460506,0.9944540000000001,0.251718,0.185407,1.44597,0.255927,2.33127
C04G2.6,18.0366,26.1399,19.6453,17.128,19.6306,19.2379,6.19921,11.1068,3.1392900000000004,36.6164,35.7626,38.8491,32.8448,31.701999999999998,35.0186,28.4145,20.3579,22.1601,20.8554,19.9163,18.4862,17.3145,15.9277,17.1336,21.1792,14.7983,21.4318,22.083000000000002,18.0386,7.4492899999999995,33.3016,25.3847,22.1553,25.0158,19.4976
C04G2.7,0.0,0.189848,0.0,0.786037,0.315272,0.267229,1.6543599999999998,3.8728800000000003,6.224,19.3428,22.2394,3.5320699999999996,11.6435,19.3925,33.9335,50.9416,53.6569,57.5184,39.4771,43.4248,30.0325,27.1468,21.2404,19.2487,9.57263,13.4798,6.03594,3.02788,1.9467900000000002,2.65996,0.860783,1.72965,5.90627,3.7416300000000002,3.7264
C04G2.8,1.89914,1.02026,0.707469,0.596847,0.834665,0.378345,1.23338,0.21230100000000002,0.737759,0.0,0.201198,0.480517,0.0,0.0,0.0,0.0,0.0,0.0,0.5820350000000001,0.20364300000000002,0.135798,0.0,0.0,0.15771500000000002,0.0357846,0.27675700000000003,0.0905314,45.4356,255.261,616.036,85.3356,4.458559999999999,0.0286695,0.024588,0.0
K08F4.1,10.7069,24.8478,34.4364,30.2304,41.9625,47.9435,16.5802,26.2333,8.858319999999999,49.9466,40.0917,63.0706,54.696999999999996,46.5648,38.5012,29.2963,19.0259,17.5195,19.239,14.8984,15.8464,14.9339,12.5929,16.9867,18.3687,23.5481,17.1301,17.3364,16.5996,10.5287,36.5823,34.7643,23.0758,34.5644,25.773000000000003
K08F4.2,185.142,134.224,141.834,138.136,151.304,64.9111,87.9524,86.7559,76.7941,146.924,137.442,275.95799999999997,163.72799999999998,179.747,118.361,100.706,78.3672,101.12700000000001,82.68700000000001,79.7308,65.8514,61.0209,75.6908,66.8154,118.09899999999999,98.76299999999999,138.64600000000002,154.403,139.156,54.7249,241.71900000000002,258.586,121.738,170.53900000000002,187.511
K08F4.3,34.0409,15.9144,18.9501,17.0781,19.7687,109.54899999999999,14.6731,14.3605,10.9032,17.218,9.468869999999999,22.6382,22.1468,15.7942,12.5211,11.7386,14.2598,12.012,10.4376,8.693710000000001,6.581589999999999,8.76619,8.78871,8.371789999999999,4.96444,82.2566,11.2362,63.1248,78.2253,114.823,107.569,172.05599999999998,16.5282,24.5877,17.0565
K08F4.9,120.65700000000001,109.54299999999999,78.3125,98.3574,78.9031,55.4107,35.0896,17.041,24.2097,10.7917,5.84085,14.3358,14.864,11.0115,7.7457899999999995,8.39039,9.362639999999999,11.1764,5.94362,7.5371,6.0205400000000004,8.804160000000001,10.7297,10.6888,58.9483,87.6412,64.6042,59.6656,61.4168,53.1863,67.2928,75.4962,92.7114,68.2036,77.7719
T14G10.6,304.719,281.408,232.477,212.625,179.54,70.7239,64.6131,53.8463,84.471,69.5162,62.4738,84.7461,57.8285,53.4341,56.8068,49.0546,53.5306,58.6662,63.163000000000004,60.7331,59.5791,62.5816,65.402,68.8171,25.9531,28.5192,24.1009,21.2275,37.068000000000005,16.4356,73.5773,98.6259,34.3443,43.269,29.3906
T14G10.5,61.8077,43.3386,46.0503,49.1781,47.6227,28.6868,35.9822,34.7535,23.6859,125.68700000000001,136.88299999999998,155.929,127.538,135.174,141.719,131.076,130.711,134.32,119.295,134.257,109.70200000000001,92.0227,100.915,74.8976,73.1442,42.4315,106.759,128.47899999999998,62.5115,83.5881,82.8153,94.9677,55.2143,48.8055,58.2018
T14G10.1,14.6592,13.3985,7.51207,13.0225,7.55554,9.69603,5.2612,8.44365,3.02275,17.0089,22.4962,18.7823,17.1875,17.9521,21.8182,23.7205,22.6497,27.1984,41.303999999999995,57.7434,77.314,88.4975,111.095,94.7943,16.8125,22.25,95.2031,26.7645,65.3631,32.8998,54.6512,43.6291,25.4357,26.674,24.3149
T14G10.2,4.57533,4.02707,8.64815,7.343889999999999,8.50365,8.994660000000001,3.5189699999999995,6.13352,1.17285,58.8195,69.928,57.1782,50.0742,54.1856,65.8433,60.0007,49.628,58.1427,57.5693,63.2122,53.498000000000005,43.1795,31.2877,26.6767,13.864,12.5909,17.2632,14.4696,14.7314,9.54878,29.0323,30.8353,19.6976,18.6359,11.703
K04D7.2,60.8179,41.2161,22.6998,21.4424,18.37,15.8149,6.18321,8.39498,4.85792,27.6768,25.0263,38.5025,35.9583,34.6928,32.799,28.4979,22.49,30.3443,28.2983,22.7664,20.3176,19.999000000000002,20.9324,19.2878,25.3608,15.1741,28.9844,25.3478,34.5261,17.8208,66.4179,54.0159,32.2397,43.5122,37.0359
K04D7.3,3.8039699999999996,6.96095,12.8163,19.6814,16.6582,138.412,49.1514,120.214,51.456,185.197,203.479,171.641,203.28900000000002,223.16299999999998,214.53599999999997,194.204,164.956,150.144,103.26100000000001,94.2803,70.971,68.3455,72.405,67.5582,300.241,457.44,309.494,361.32099999999997,235.829,274.598,299.663,111.912,198.55,213.745,179.532
