gene_id	Embryo0-2h	Embryo2-4h	Embryo4-6h	Embryo6-8h	Embryo8-10h	Embryo10-12h	Embryo12-14h	Embryo14-16h	Embryo16-18h	Embryo18-20h	Embryo20-22h	Embryo22-24h	L1	L2	L3+12h	L3PS1-2	L3PS3-6	L3PS7-9	Prepupae	Prepupae+12h	Prepupae+24h	Prepupae+2d	Prepupae+3d	Prepupae+4d	Male+1d	Male+5d	Male+30d	Female+1d	Female+5d	Female+30d
FBgn0262416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.936	0	0	0	0	0
FBgn0026309	21.3484	0.765991	0.511429	1.45295	2.42432	4.59499	7.61937	4.27453	2.52793	1.53332	1.38558	1.82979	3.7358	5.61181	5.08005	10.7401	13.6514	16.6994	19.3539	22.737	25.7031	11.54	6.19787	4.66891	7.37207	9.39775	9.13693	10.8237	22.5058	21.6919
FBgn0026316	138.912	100.018	69.2368	54.8922	54.3282	54.3476	46.6267	46.8727	40.6698	25.7471	51.5988	47.5219	65.2733	64.0593	50.7646	62.7382	74.3786	127.634	175.332	89.3987	81.0267	81.8316	69.9159	46.3771	70.9065	70.3466	73.0073	74.975	96.2929	105.379
FBgn0028744	67.9318	116.139	124.092	114.866	101.49	71.2478	70.0703	46.1394	34.5043	23.8158	57.438	53.7881	74.698	38.677	24.329	12.3499	12.5209	13.9417	16.1776	15.8747	13.607	11.8702	6.77606	8.04967	6.27683	6.89638	7.77931	38.4686	52.4736	53.3079
FBgn0028743	10.2185	7.35211	2.52227	1.73603	3.73142	2.2887	4.91688	14.7521	24.301	26.0413	25.4994	27.2468	20.0158	7.64512	3.61254	3.33222	8.54851	14.5081	13.3493	8.29563	10.9605	14.3638	15.9694	10.9731	8.02093	10.4052	10.0512	8.64304	8.73477	9.21864
FBgn0259211	1.03825	19.0515	28.5141	52.0712	53.7615	45.0852	44.4691	35.4313	24.3113	37.9031	22.3206	20.5461	16.6214	11.6175	17.0156	9.64114	21.5301	20.8703	25.1878	31.3478	41.3553	57.5197	21.4692	26.4291	11.9362	7.72073	8.45767	8.71568	1.96222	1.43823
FBgn0041585	58.343	28.518	32.8571	27.0123	18.3846	12.9734	15.9077	10.3393	9.42239	12.7449	10.8805	12.7911	12.0284	12.3613	10.7474	15.6129	26.2528	29.0358	36.4383	25.3915	28.9295	27.3918	16.6822	36.4732	27.6174	35.1677	39.0193	29.1853	41.8883	42.0053
FBgn0015522	112.979	8.051	1.34504	1.23161	4.36238	8.76968	7.02746	5.15862	8.0983	26.4991	29.102	32.289	9.85211	6.35742	7.64558	6.25831	7.30807	7.378	6.28789	8.52014	4.37072	6.02607	2.50941	18.7897	9.65987	10.3991	12.849	43.0143	77.3405	78.3865
FBgn0050323	0.0260722	0.622514	0.97843	0.83505	0.656858	0.424515	0.555948	0.466547	0.560225	0.701139	0.401453	0.810307	0.556063	0.446224	0.337172	0.798961	1.39814	1.72965	1.58681	1.8186	2.79031	3.23051	2.37421	2.23991	2.82053	3.28244	4.26711	0.763758	0.221699	0.531712
FBgn0034281	1.38417	2.29224	2.38224	2.66923	2.18726	1.58268	1.33239	1.15189	4.49878	7.00879	4.46277	5.50781	2.57886	0.630118	0.185942	0.374147	0.926213	0.580147	0.868797	1.12963	0.841498	1.47946	2.03805	1.21345	0.435344	0.47995	0.569318	0.365773	1.3883	0.595329
FBgn0003701	55.526	56.9401	47.471	35.1604	29.6179	10.8994	18.2961	12.9588	12.2093	5.27821	29.8617	24.9662	0.459199	0.66715	0.923772	2.33692	3.78892	4.63232	3.88212	5.45025	4.97856	2.91968	1.49253	0.998484	1.77811	2.9409	2.62713	7.27481	27.1606	26.6339
FBgn0034282	181.958	296.139	483.586	321.88	207.246	90.1856	94.4739	28.5866	32.866	21.8526	23.7591	32.2134	36.787	44.295	31.1569	44.175	68.6164	102.153	93.3569	101.714	115.024	57.4553	37.4701	30.4293	33.8518	33.2981	30.4632	58.1516	148.844	125.726
FBgn0011589	0.0279901	0.0737628	0.126442	0.204877	0.294848	0.385479	0.603687	1.06922	2.0197	2.90052	3.95849	3.97699	3.50333	1.56896	2.09094	1.09675	1.58877	3.08844	3.46942	1.00462	1.04519	3.97891	2.31476	2.08828	1.50583	1.79971	2.20808	0.817617	0.355239	0.369686
FBgn0050325	0	0	0	0	0	0	0	0	0	0	0	0.0136927	0	0.0110476	0.0235992	0.111487	0.444902	0.803556	0.715919	1.00816	1.34124	1.77926	1.71573	0.69203	2.42009	2.25783	1.55334	0	0.00990894	0
FBgn0050110	0	0.0245581	0.00602949	0.00921519	0.0111782	0	0	0.00930211	0	0	0	0.0327076	0.00838643	0.00662345	0.0425654	0.341885	1.36705	2.07577	1.85475	2.83311	4.01573	7.06404	8.1291	3.71811	10.308	10.6229	8.11571	0	0	0
FBgn0261362	0.490839	1.01176	1.37824	13.6723	41.0109	95.6065	117.157	119.179	82.1519	8.72199	1.36413	1.26697	4.42974	25.7351	25.7478	123.002	54.5408	14.3901	14.229	0.312118	0.246081	0.770037	0.810419	0.40784	3.42518	18.0367	4.83595	1.91524	5.97067	2.95743
FBgn0034283	0	0.0982901	0.0489339	0	0.0937061	0	0	0	0.0375483	0.0385978	0.0530469	0	0.143111	0.189067	0.183125	0.0614611	0.0537022	0	0.164752	0	0	0	0.0582545	0	0.03577	0	0	0	0	0
FBgn0034284	0	0.0635969	0	0.0490184	0	0	0.0364929	0	0.0500445	0.151342	0.204386	0.275958	0.142581	0.105638	0.0813823	0.161159	0.281349	0.292284	0.470441	0.0960728	0.191952	0.196288	0.0755439	0	0	0.0525481	0	0	0	0
FBgn0003140	0	0	0	0	0.0194782	0	0	0	0	0	0	0	0	0	0	0.877856	2.21496	3.40018	2.70881	5.10584	6.94249	11.1604	11.1433	7.5898	14.1494	17.6825	16.7632	0	0	0
FBgn0034286	0.0246361	0.0346823	0.0747852	0.129786	0.35132	0.969486	2.12153	3.95257	8.07978	9.98067	8.14706	10.4973	8.06205	2.44046	0.587185	0.275822	0.805558	1.18478	1.22181	2.59259	4.05142	6.97265	5.58967	1.95151	2.19743	2.19799	2.36362	0.984773	0.387971	0.258
FBgn0034288	0.167265	0.143296	0.94054	1.17019	0.839496	0.362454	0.161629	1.31637	12.1553	86.3763	157.749	161.304	315.894	642.738	949.512	1521.16	903.871	339.596	9.07828	2.19357	0.951645	1.04356	0.381439	0.30323	0.363262	0.447034	0.741292	0.279882	0.211671	0.417036
FBgn0034289	0.0311481	0.0348014	0.0569483	0.130543	0.0844134	0.105067	0.0644581	0.298349	1.44215	7.80773	51.9114	63.0748	136.033	112.476	160.94	217.638	134.82	54.6022	12.7271	3.3611	0.233817	0.360774	0.0410281	0.534583	25.9847	31.8535	36.955	39.7247	42.9897	40.5487
FBgn0034290	0.136983	1.2451	5.06274	7.45854	14.6378	12.083	6.71546	5.92001	14.4373	49.0202	133.773	123.648	215.987	218.458	210.027	324.54	322.937	79.3433	34.4082	24.6929	27.6968	25.1682	11.6556	34.1648	40.8327	86.2785	123.575	24.3288	31.9705	55.268
FBgn0034291	0.0539409	0.029223	0.0722022	0.0884941	0.38033	0.3136	0.279036	3.4719	13.6531	32.7637	49.2816	56.6034	73.8306	68.1411	60.525	503.096	566.137	520.303	287.995	0.795439	0.368419	0.199427	0.0518095	0.289547	3.08283	4.36337	12.0466	12.3395	5.89973	8.46463
FBgn0034292	0.146411	0	0.0937578	0.263433	0.20621	0.158799	0.124404	0.44989	0.512961	18.1444	203.013	175.304	640.517	413.529	483.458	905.049	596.122	320.97	98.6548	0.764388	0.719758	0.313511	0.0373558	17.1801	98.9352	119.109	103.754	242.285	107.724	141.747
FBgn0054005	0	0	0	0	0	0.0589618	0	0.0981162	0.243313	2.65538	19.5063	27.9185	13.645	5.98293	3.32631	2.54404	1.58184	1.74678	1.24686	0.061223	0	0.0250843	0.0239731	0	0.49953	0.637749	0.260008	0.531671	0.720366	0.984325
FBgn0034293	0	0.0317824	0	0.024093	0.0889215	0.547842	0.48275	0.32699	0.727365	3.05957	7.02174	10.982	5.58903	5.22891	6.77647	7.56864	5.23817	12.969	5.88162	0.312375	0.0998425	0.137971	0.300629	5.49481	6.78087	7.03185	6.02769	7.17126	5.58589	6.51866
FBgn0034294	0.0674578	0.0149864	0.0147326	0.112626	0.123194	0.104938	0.141855	1.00504	6.06416	73.1473	285.327	242.994	92.2418	149.755	64.6804	107.508	48.9371	23.9048	6.33589	0.396762	0.228549	0.335409	0.0707059	0.503654	0.95876	0.751478	1.1964	1.13937	0.508765	0.840328
FBgn0034295	0.0919542	0.0607299	0.099697	0.0915269	0.148878	0.157156	0.203539	0.998922	11.5035	49.6551	184.311	226.076	140.201	118.36	148.905	41.9993	32.9438	60.3015	85.19	2.11279	0.355017	0.641343	2.12667	354.863	489.918	496.477	550.993	530.824	354.837	367.037
FBgn0034296	0	0	0.0142828	0.109405	0.268624	0.0620127	0.340903	1.27277	1.93123	14.7347	95.8119	119.929	103.661	247.28	145.085	380.848	572.18	1507.99	1699.91	9.85754	0.957042	0.645652	7.51631	107.403	142.058	156.532	264.427	174.552	119.356	171.357
FBgn0085415	0.0997265	0.346196	0.182144	0.148471	0.101312	0.103487	0.0618602	0.196735	0.88839	4.73605	11.2001	10.2907	9.73795	5.47577	2.05763	4.59539	3.82831	2.55617	1.84296	1.1411	0.338585	0.469067	0.182225	0.781985	2.32635	2.37534	1.51179	1.60108	0.790019	1.05398
FBgn0034299	92.8885	54.487	68.0896	35.6849	27.4547	15.2044	11.3703	5.97494	5.62091	3.35118	2.63883	3.4788	11.6184	15.216	11.3721	16.0222	15.8637	20.2424	12.9158	18.3041	13.5216	8.53463	6.32178	6.17886	5.53858	6.85943	7.61307	39.5875	90.1632	88.0944
FBgn0034300	34.7415	20.4864	17.8221	14.7835	14.4116	6.10479	10.3643	8.4422	7.35563	5.74961	6.55516	7.09691	6.31292	3.8853	3.36641	3.7728	7.73673	9.14403	9.24331	10.8592	15.0169	11.3225	7.59722	6.11798	9.73082	13.905	15.2765	11.0716	20.9476	22.3503
FBgn0034301	0.56605	0.682717	1.47035	1.56212	2.41051	4.81309	13.201	191.73	136.799	17.4118	8.15601	8.7361	3.51537	58.2334	9.63058	3.01962	14.8495	19.8324	1.57514	0.406815	0.925295	1.33321	0.269059	0.193667	0.0157915	0.0315377	0.016645	0.0272661	0.00823824	0.00552374
FBgn0085225	0	0	0	0	0	0	0.565085	2.60284	4.85384	2.64564	0.272023	0.270796	0	0.176664	0	0	0.766871	0.448474	0.199336	2.97296	0.672325	7.78659	511.841	524.009	4.28083	0	1.19012	12.8909	0	0
FBgn0003520	69.241	89.964	103.83	98.7768	84.0752	44.3513	55.5623	45.2402	33.9872	24.7646	36.748	30.7076	16.0157	11.0291	8.31719	8.46347	21.593	25.7317	28.92	110	104.539	65.2649	39.2034	22.9299	22.2257	24.8257	26.9192	34.2526	46.4057	47.7661
FBgn0028983	4.58731	11.3554	21.1691	15.875	13.0374	24.7137	27.1001	56.6198	66.5108	74.9427	75.6963	80.9297	73.006	89.7082	70.3353	102.358	52.8005	47.4127	34.3657	34.782	16.7096	17.7934	10.7114	17.1486	20.6074	21.415	25.7181	22.7536	13.3083	18.1657
FBgn0040465	20.2799	25.7125	20.7978	30.2701	33.5594	44.4636	45.2823	32.6225	24.5583	17.3369	18.1329	17.0413	7.16698	2.57154	1.68719	2.82001	4.44827	6.11992	7.12596	11.5173	10.1541	8.21596	4.55404	3.95455	2.91241	3.60772	5.58648	5.18431	8.83898	9.35522
FBgn0001222	99.7988	52.075	42.2864	40.2793	41.9202	44.1665	45.8871	33.8423	24.0648	16.3815	14.4926	16.104	17.6379	15.4145	11.7094	12.9684	18.1117	23.1947	24.983	43.5121	44.5713	62.6451	23.83	44.2811	14.1255	16.9758	19.7225	31.8831	62.8727	62.0577
FBgn0003044	86.8632	37.771	35.6732	31.4528	23.0091	14.0538	15.1912	12.4378	7.47734	4.61626	3.51313	3.68364	8.85671	6.65856	5.29661	5.75397	12.3429	12.7651	14.2877	17.2831	20.5958	13.5296	6.54798	8.36481	7.03697	10.3	11.5129	29.9613	52.5519	54.8787
FBgn0261619	493.019	562.85	543.125	691.203	826.385	923.411	652.409	683.511	544.031	467.518	438.119	422.973	711.706	576.366	571.723	291.24	520.991	517.631	538.028	593.668	621.07	519.543	417.51	394.648	449.978	447.646	447.281	631.903	592.146	588.418
FBgn0083054	41.369	0	7.36562	247.365	0	185.172	489.566	234.881	76.2781	0	0	5.58981	64.0182	47.4966	0	0	81.2637	0	145.636	25.9315	0	24.4675	7.51329	133.73	44.9006	0	0	66.5699	0	12.3663
FBgn0083053	0	21.7824	23.5342	0	54.5025	318.862	252.301	264.147	97.4711	0	6.04753	3.04006	53.3802	33.8005	62.6294	69.2336	127.25	0	36.5424	17.11	7.14055	36.5542	18.89	0	45.1204	33.5277	0	57.0044	27.9053	10.6146
FBgn0086600	0	0	7.62124	0	37.4064	222.821	248.162	303.12	0	0	4.64597	2.63949	97.5335	54.8367	57.9027	31.4817	109.877	8.79068	92.5739	6.81703	2.43482	10.4626	17.277	0	23.6565	0	0	211.161	0	0
FBgn0062440	95.332	127.662	93.3008	50.4001	56.3772	53.851	52.9055	55.9358	60.6046	59.0626	77.19	81.8744	84.2195	79.1234	82.8954	51.1153	41.9916	50.8881	35.522	34.1763	31.9547	42.0225	62.7639	42.0954	32.4809	32.3218	35.8426	47.7127	55.171	61.7101
FBgn0034304	15.6044	8.86783	16.6812	16.9624	13.4509	13.8021	13.6123	12.1516	8.73906	6.85571	4.95655	5.32012	5.15907	4.15042	2.71999	2.87207	4.65556	6.36473	6.53495	7.05559	10.0087	7.4213	4.09994	3.01692	4.03824	4.10001	4.41226	7.84595	12.2399	12.3326
FBgn0000057	40.2266	19.8434	9.46912	13.562	21.1507	27.0483	20.0194	18.2085	14.0848	10.019	11.1059	10.4721	8.96067	8.25078	10.658	13.9523	24.242	30.0471	19.3922	28.4172	32.1916	29.0751	23.531	23.3491	29.8206	39.1767	43.6764	21.865	24.6768	26.2234
FBgn0022238	150.597	277.269	418.961	278.28	222.592	134.453	234.33	93.7949	121.988	47.9953	65.4653	82.5289	23.9926	69.0764	25.8095	37.0018	56.2897	88.965	110.932	80.4871	87.5561	106.3	63.8196	18.3241	40.827	35.7079	24.1288	38.3624	115.613	105.306
FBgn0034307	8.50966	9.48839	13.5368	11.518	7.86184	6.64821	6.86633	7.7769	8.94602	5.35446	3.42447	2.65826	8.10986	8.83145	5.30848	2.60413	3.43963	3.80714	3.67541	4.69629	5.64942	6.29163	6.41199	3.02159	3.13186	3.71654	4.05841	7.19949	10.1382	9.86649
FBgn0034308	61.3957	24.9139	30.7111	38.3355	32.6409	29.0958	20.9805	21.7306	14.6859	14.2719	9.63728	8.52691	12.3707	7.06162	6.58972	8.22156	14.8387	14.9871	17.8129	20.2161	23.4982	14.6051	9.62146	11.3592	11.6404	14.1052	16.1106	25.6064	33.9241	37.9745
FBgn0034310	51.4686	36.7302	78.266	43.8718	30.8287	18.8673	13.2408	8.13875	5.29404	3.45676	3.13808	3.6936	17.8152	16.7389	11.8078	12.3495	15.6815	16.9175	17.7903	19.65	19.1268	10.8954	5.95639	6.43374	8.00755	10.3498	10.9641	20.8304	35.7818	34.741
FBgn0260392	52.3585	70.4944	73.4674	65.2548	49.6733	71.032	44.5031	28.1038	24.4663	26.3277	21.5402	16.9077	30.1495	39.2308	33.9261	36.7742	99.3813	199.106	248.051	82.0939	61.2728	59.4929	53.4616	43.0783	66.4401	78.1396	60.7352	50.8301	51.483	49.3954
FBgn0260401	4.79234	4.42717	4.76455	3.3015	17.593	0.000614468	5.92264	0.000400685	3.88382	0.000458766	9.65816	16.2706	3.14242	2.3649	5.56133	17.0982	4.94199	12.4615	5.74306	0.000494312	3.63938	5.74094	5.42771	7.98226	6.27498	10.9897	13.8738	0.000394547	4.20893	4.45475
FBgn0027836	33.8111	31.1781	23.4895	32.3186	33.5274	37.681	23.7445	24.4885	19.645	25.0875	19.2925	20.7017	11.1333	12.9464	13.8649	15.4949	22.4076	23.6019	31.6653	42.7676	46.4203	31.8689	23.9167	35.5481	35.0858	38.9209	46.4949	27.1649	25.1967	26.5407
FBgn0034312	10.4071	8.65769	4.32084	9.99927	16.1516	32.5333	28.2607	39.0993	37.1045	24.456	10.3404	12.8435	10.5303	27.345	22.872	36.2353	38.3863	49.2371	47.21	40.9465	36.0983	33.0391	22.0197	21.231	16.9331	19.6906	33.807	16.8545	10.3658	16.8017
FBgn0034313	79.6997	45.806	14.6044	15.4846	22.1813	23.0015	22.5606	27.1248	21.8855	15.2183	27.4815	24.8599	11.9825	7.8573	5.75306	6.85761	13.9626	16.7944	18.6715	18.3227	15.979	9.58959	6.55662	6.69067	8.12212	9.92921	10.926	36.4497	50.9845	50.9988
FBgn0034314	36.628	6.82776	18.2803	11.6919	7.5006	3.27883	1.8777	1.42415	1.13245	0.70833	0.830044	1.11872	2.16844	1.81357	1.67373	2.53837	2.79589	3.59587	3.10278	4.66602	4.08769	3.14097	1.99766	1.47613	3.01541	4.69077	3.88278	8.5953	24.9861	25.4804
FBgn0034315	49.589	13.3018	47.5984	48.8394	43.9356	54.3508	46.3608	37.3966	31.1012	25.2279	14.8513	16.2125	21.874	28.0388	23.4179	32.08	48.2048	68.9621	81.821	77.0414	63.1166	52.23	33.4691	32.0955	33.0213	37.6733	38.783	32.5555	46.9947	47.1532
FBgn0053958	0.0343472	0.0110326	0.0467057	0.0663916	0.0710259	0.0719415	0.138054	0.354409	0.805406	1.12018	0.925245	0.975703	1.23356	0.560573	0.177668	0.0667645	0.0566382	0.100384	0.107016	0.311443	0.303547	0.400144	0.380314	0.323698	0.338234	0.443959	0.471522	0.266553	0.0837978	0.166047
FBgn0034317	0	0	0.132227	0	0.101642	0	0	0	0	0.0417691	0.11427	0.066707	0.816584	0.204463	0.664067	0.931926	0.290737	0.334512	1.38805	13.6258	0.689357	0.590256	0.283087	0.460512	1.31447	1.84289	2.43813	3.41733	2.80378	4.8103
FBgn0034318	0	0	0.0415513	0.0318875	0.118572	0.152621	0.118438	0.101696	0.0630169	1.66776	26.434	24.1569	68.7424	84.9351	49.3201	180.722	79.947	26.5854	5.57478	3.03622	0.519116	0.310952	0.049549	0.519754	46.7781	54.545	27.3668	57.7063	63.3696	66.27
FBgn0050114	0	0.0404102	0.039803	0.0913524	0.092869	0	0.0112861	0	0	0	0	0	0	0.0109424	0	0.0492581	0.0646832	0.171463	0.0942667	0.183374	0.338257	0.263585	0.214649	0.0912115	0.291029	0.320803	0.485115	0	0	0
FBgn0000658	1.5374	19.9514	55.8717	88.4531	73.6746	52.5539	41.8617	17.0955	13.5187	12.9789	8.61967	9.16524	7.6271	6.95028	4.98735	8.54014	13.7843	15.8022	15.6899	25.7544	30.8039	16.8177	10.4065	12.7833	4.02063	0.870696	0.512009	2.56221	0.341462	0.266797
FBgn0003022	178.588	102.277	105.541	87.5095	54.4931	28.9088	16.7683	8.61449	4.9606	4.88571	4.30062	4.27223	5.19432	6.99928	7.44709	15.724	19.3193	19.9078	18.4668	32.2732	23.8674	9.15028	5.15672	5.74391	4.94395	9.04561	6.78195	31.3973	71.6621	80.8365
FBgn0053198	29.1749	41.3308	55.1147	32.7861	31.9776	31.4145	26.5662	5.80237	11.1596	5.78582	4.85588	8.40754	4.8685	11.7386	10.2357	17.1387	24.8048	44.4594	51.266	34.3418	29.1582	32.2988	17.8934	5.43427	13.7941	18.3861	10.6244	6.70729	22.6064	20.072
FBgn0010575	85.0716	98.3846	61.6035	67.7198	58.8556	33.9985	42.857	55.4984	37.3673	28.6602	36.3245	29.5935	19.7301	8.9539	8.68288	7.67419	20.2595	20.2289	24.9373	27.2773	43.1826	26.8546	12.1973	17.0987	14.9379	18.2649	20.494	36.3302	48.8409	55.2192
FBgn0034321	10.0654	12.1759	7.07541	3.0352	3.79746	3.25604	4.08846	2.19841	2.40057	0.795485	3.75336	3.42363	0.235293	0.200437	0.328113	0.29715	0.445687	0.438154	0.791438	0.87763	0.849849	1.24561	1.52866	2.94047	9.50026	10.641	12.6463	7.26676	9.21622	8.52259
FBgn0034322	2.78165	2.88376	1.69967	1.17266	1.34902	0.990133	1.23798	0.437268	0.662236	0.427071	1.15775	1.48434	0.121739	0.0374513	0.0413946	0.0847413	0.185292	0.38844	0.275371	0.415253	0.671848	0.830017	0.710612	1.05439	2.01301	2.3491	1.58054	1.20384	2.90429	2.60877
FBgn0034323	0.138612	0.145104	0.120365	0.110951	0.138199	0.0356434	0.109964	0	0.0737938	0.0379673	0	0.0612208	0.0703264	0.0531439	0.0599818	0	0	0	0.0972725	0.10965	0.111585	0.0299233	0.0286634	0.682409	2.85074	3.98646	3.5824	1.73835	0.961478	0.838203
FBgn0034324	0.0538902	0.445288	0.0555581	0	0.107024	0.0829859	0.0953417	0	0.0430913	0	0	0.104628	0.040999	0	0.0700628	0	0.0611528	0	0	0	0.0848293	0.0343986	0.0330204	0.352842	0.568537	0.814011	0.321354	0.300252	0.166869	0.3056
FBgn0034325	0	0	0.318816	0.226091	0.0939353	0	0.0280126	0.08122	0	0.0386896	0	0.0311357	0	0.0541467	0	0.308044	0.269154	1.10165	0.825675	1.33999	1.43781	2.31572	1.69329	1.27579	6.99149	11.2938	10.6012	1.83882	1.17578	1.60322
FBgn0034326	0.0440381	0.231385	0.299186	0.388809	0.0879144	0	0.0262685	0.113648	0.0703086	0.108822	0.100053	0.117487	0.134072	0.0253961	0.114293	0	0.0504482	0.0411704	0.0310092	0.139889	0.178403	0.400939	0.027416	1.04866	4.17224	5.67808	6.60413	3.25273	2.57178	1.74748
FBgn0034327	0.111891	0.273831	0.111166	0.280668	0.253869	0	0.197056	0.175479	0.0890276	0.191307	0.157521	0.0725617	0.17406	0.0836149	0.128592	0.574852	1.68983	2.63544	1.84173	4.41746	5.97813	8.44649	10.0439	10.0032	19.5577	22.4458	26.1042	0.108397	0.15047	0.136336
FBgn0040737	0	1.41172	0.698905	1.84448	0	0	0	0	0	8.25309	0	0	0	0	0	0	3.66725	0	4.27495	0	0.420357	0.800549	1.11783	0	1.21984	0	0	12.9825	2.33067	0
FBgn0261700	0	0	0	0.225698	0.343404	1.45428	0	0	0.349417	0	0	0.128222	0	0	0.571451	0	0	0	0.183863	0	0.158938	0	0.160364	0	0.414073	0	0.346821	0.28114	0.30958	0
FBgn0262838	0	0	0	0	0	0	0	0	0	0.416112	0.857942	0.421255	0	0	0.568579	0.268171	0.116717	1.31752	1.45371	4.85389	2.86898	1.94326	0.365967	0.869802	2.65312	3.95426	2.85373	2.25412	3.17117	16.9686
FBgn0034328	0.212984	0	0.143	0.0551087	0.2096	0.816448	2.09401	7.55867	6.43363	25.554	101.895	57.808	6.80046	0.71252	9.44553	10.9937	17.8349	43.8409	14.8208	220.051	111.153	61.605	24.8969	42.1181	129.331	167.601	296.833	124.634	44.6378	368.448
FBgn0034329	0.119179	0.221115	0.112688	0.699003	2.05933	12.5501	18.3689	31.0705	37.4888	57.3761	225.082	250.149	54.7909	7.15162	34.205	28.0946	26.3492	65.9971	15.6157	166.697	189.103	62.4951	28.2313	60.7157	299.834	381.036	430.733	255.671	145.483	836.005
FBgn0034330	0.227316	0	0	0.148195	0.413653	0.503258	2.34667	1.08286	1.12388	4.20409	25.6891	27.0585	1.37321	0.956801	5.80763	4.60396	2.87611	6.83786	3.23286	53.7831	15.8286	15.0039	7.3045	10.2018	482.265	152.67	68.0851	75.6118	224.414	174.372
FBgn0034331	0.0618763	0	0.0315471	0.0485709	0.0611846	0.858818	0.653101	8.7055	10.3565	11.5483	16.6843	14.9398	4.98866	0.526058	8.54709	9.2817	13.7354	18.9283	7.76276	16.244	22.3741	6.30737	3.14502	42.1375	1053.19	599.872	885.366	931.915	187.249	675.781
FBgn0025583	0	0	0.209579	0.243474	0.211198	2.74307	8.73643	16.4843	11.4873	24.5522	116.013	136.414	20.3533	3.84612	34.9521	35.5016	45.2896	131.447	33.974	477.681	266.922	148.013	67.4419	146.361	1173.46	616.049	844.092	739.097	272.565	1075.06
FBgn0040736	0.754166	0.157825	0.245776	0.128	0.524451	1.54485	0.866392	2.98577	1.69741	142.087	582.243	524.868	159.864	11.7567	91.5819	119.628	161.103	233.677	75.3358	924.38	464.775	470.047	218.501	477.481	1693.9	880.577	1188.55	1355.66	321.421	1249.26
FBgn0040735	0	0	0	0	0	0.143183	0.978607	0.179628	0.787882	3.94863	9.47557	16.2547	3.78312	0.0933431	5.65281	12.9045	30.2669	26.1978	14.7287	44.6391	29.8115	27.3027	11.5797	27.9985	369.029	110.283	111.1	177.049	73.2511	229.65
FBgn0040734	0.752894	0	0	0.327456	1.66849	2.06175	2.78156	4.82621	7.94855	22.8396	184.499	237.452	149.622	52.4284	38.6124	26.6797	34.1518	48.7866	14.9069	163.032	94.108	51.8245	25.8367	22.1647	306.116	639.329	446.315	179.912	170.72	1110.11
FBgn0040733	0	0	0	0	0	0	0.955022	0	15.0029	37.8048	154.441	133.747	84.1769	17.472	14.9997	151.331	489.232	205.963	224.562	15.0667	8.53332	9.09815	74.8943	49.6758	3205.24	966.746	395.42	367.479	744.962	446.478
FBgn0064237	0.0145016	0.0321561	0	0.0725389	0.102935	0.248085	0.394162	3.74614	9.62917	14.5335	17.5202	18.8579	35.4422	32.5847	52.0772	50.8898	34.3537	13.3826	7.31286	1.5445	1.44331	2.40855	20.7974	10.126	35.2521	22.7184	17.1128	20.5451	14.1558	17.2936
FBgn0063499	0.0545675	0.0295456	0.0146016	0.134229	0.164864	1.56494	3.0873	7.53742	12.8352	15.41	25.1986	28.2364	64.2552	41.6064	48.5972	22.1862	6.63968	1.42767	0.434057	0.491463	0.372331	1.86956	2.95096	10.2733	18.7888	15.8599	18.2797	13.8908	4.14163	8.31576
FBgn0034335	65.485	84.9471	47.614	14.0744	29.8145	42.2331	52.5145	99.7626	138.887	146.68	254.157	309.313	197.107	171.254	285.817	76.5093	59.971	40.4806	25.7278	91.1505	40.8685	47.3607	85.273	109.727	104.489	91.8639	135.477	100.783	79.7998	92.6368
FBgn0063498	0.0275235	0.0297923	0.0441747	0.0902446	0.249438	1.21595	2.49419	3.75537	9.50871	8.70586	7.08239	9.09398	2.95586	2.69134	1.45976	1.53814	1.05734	0.977299	0.457599	1.19386	0.328406	1.0904	10.1596	3.31791	7.64353	6.77196	5.5133	2.70656	1.98625	1.30979
FBgn0063497	2.14964	2.59119	2.604	20.5507	109.015	124.513	69.6179	34.1332	40.8152	88.4907	317.294	312.452	103.744	275.254	200.951	93.0569	51.5816	38.204	38.0485	75.7577	38.6609	32.1396	28.1324	60.6349	90.32	88.2428	88.9277	60.2089	42.0706	43.0791
FBgn0063496	0.0614369	0.0330583	0.0654363	0.275845	0.401438	0.594739	0.483913	4.85432	9.22368	12.6862	18.7493	22.3973	23.4405	7.24408	1.66996	0.52981	0.249536	0.344478	0.817384	0.39988	0.0518404	1.55782	1.85699	28.9339	14.0888	9.97375	22.6738	5.65489	2.14428	2.92401
FBgn0063495	0.543398	0.887827	2.73726	2.14371	2.68696	5.79941	5.32097	6.08277	11.7253	21.461	77.637	107.046	105.611	176.847	108.947	47.4877	12.0845	8.70189	8.31563	3.47221	6.61165	8.10722	7.72096	28.7206	39.546	38.0563	41.4008	24.9504	19.7693	18.7643
FBgn0063494	173.215	7.43396	6.98622	22.1251	64.0145	111.661	101.827	136.805	114.025	81.7573	123.189	159.996	159.22	376.663	246.177	31.2493	8.63383	4.1288	2.03266	4.26313	7.08855	41.4175	30.049	68.7246	96.815	96.0906	109.332	114.792	201.854	196.465
